user,time,score,content
青州古城,2019/4/25,4.0,"古城随便逛逛还是蛮好的，人不多，后来下了几滴小雨，几乎都没人了，不去景点的话不需要门票。有电瓶车，30一人，古城不大，坐不坐车无所谓的。
街上有些表演的，各种卖小东西的，编的那些小玩艺儿还挺不错的。
街上喝东西的地方有点少，主要都是各种甜的奶茶啥的，对我这种要喝咖啡或茶的人来说没有什么选择。
                            
	                            
		                            "
青州古城,2019/4/24,5.0,"青州历史悠久，文化灿烂，人杰地灵，藏龙卧虎。今年清明小长假期间去此处游玩，名胜荟萃，风光秀丽。不枉此行！还有上百处老字号等，较为全面地展示了古青州传统的市井风情和社会习俗。尤其是美食，蜜三刀，鸡蛋糕，燕窝酥等等等等，简直让我流口水！喜欢美食，美景的朋友们快来吧！
                            
	                            
		                            "
青州古城,2019/4/23,5.0,"山东省青州古城有着近千年的历史，是一座免费的5A景区。
古朴安静的街道，斑驳的老城墙，彰显着青州的古老和美丽。话说青州是尚寸的神州九大古老州城之一，走在青州古城大道上，四周都是仿古的建筑，仿佛你在古代古老街道上行走。
青州古城有很多有名的景点，偶园，清真寺，基督教堂，天主教堂，晋商大院，青州府贡园。
周围有青州名山云台山，青州古城宋城，潺潺流水的黄花溪，《红高粱》拍摄地井糖古村。
青州古城也有各种特色的饭馆，如老王家牛肉煎饼，隆盛糕点，香缘私房菜。
                            
	                            
		                            "
青州古城,2019/4/23,5.0,"有天主教堂和基督教堂 都比较小

顺着偶园街走 墙面上还有凸起的壁画 立体感超级强 
偶园街走到头就是阜财门 
走出去到外围想买隆盛糕点 可惜关门了 就随便买了一家
从外面看古城灯光超级美啊 然后又拐了进入 进去看没有在外面远观好看
                            
	                            
		                            "
青州古城,2019/4/22,5.0,"第一次来参观青州古城，远远的就能看见古城的城墙，由于建造的时间不是很长，所以墙体颜色看起来比较新，样式和平遥古城看起来差不多。里面全是各式各样的小店铺，停车场不收费。这里的人很热情，不过值得一提的是路口的水煎包特别火，排队都能几十米远。里面还是很热闹的，外围有些店铺还没有开张。只有偶园收费，其他的都不收费。值得一来
                            
	                            
		                            "
青州古城,2019/4/21,5.0,"小时候读三国时，对曹操手下彪悍善战的青州兵印象深刻，今天终于有机会去巡游一下这座古城了。

整个古城的保护还是挺不错的，各种店铺林立，小吃众多。整个古城的景点还是挺集中的，逛起来比较方便，游览的时候还下着点小雨，在青石板路上走着很惬意。几个小时差不多能够搞定一圈。

整个古城是全开放式的，各种表演也不少。有时间的话住在古城里看看夜景也很便宜。总体而言很不错的一个景点，值得过来看看。
                            
	                            
		                            "
青州古城,2019/4/21,4.0,"潍坊青州古城，九州之一，
旅游景点不错。"
青州古城,2019/4/20,5.0,"青州，古九州之一，是山东之前的政治文化中心，做高铁去的青州古城，古城很大很漂亮，古风古韵，沿着主干道，有很多卖零食和小吃的地方，城墙上风景不错，有种挥旗指挥将士守卫城墙的豪迈气概，在城墙上跑步不错，适合健身看风景
                            
	                            
		                            "
青州古城,2019/4/20,3.0,"
今日青州古城一览~
青州古城是不需要门票的，古城分为南北两部分，打车的司机告诉我北边的部分是原本就有的，南边的是后来新建的，古城还是挺大的，但是我去的时候并不是特别热闹，可能过年过节的时候比较热闹吧，建筑好看些，文化氛围不是特别重！
                            
	                            
		                            "
青州古城,2019/4/19,5.0,"我们是4.6日清明节放假开车去的从塘沽出发。路途还算顺利，中午到达古城。古城外面挺满私家车正好有上午去下午回去有一个车位。下车看见有几个车玻璃贴条的。怕罚款。打听路边摊卖东西师傅青州古城门口让停车但是不能把车停反的方向就违规。
青州古城是古九州之一。既然有7000多年的发展史，5000年的文明史，漫步在青州古城青石板古道，大量衙门建筑遗存，西洋建筑群，遍布古街的牌坊，120多条青砖青瓦的明清古街道及道光年英国 传教士修建基督教堂??天主教堂。不少游客进去观看。里面有偶园，和牌楼等等是古城保存宗教最全建筑吧。在古城广场地方有一颗大树宋朝的。也是文物了。古城有很多卖小吃。晚上我们住宿在古城民宿也不贵就是为了看看古城夜景感受一下几千年生活在古城从夜晚到清晨情景。古城夜晚很静。转天是周日早早起来我们吃完早点和先生一起来到教堂??今天是礼拜日也是主日在100多年前教堂??跟唱诗班一起唱了二首赞美诗心里充满平安和喜乐离开了青州古城。古城很美。
                            
	                            
		                            "
青州古城,2019/4/18,4.0,"父母几乎每年都会去次逛逛，虽然车程大概一个半小时，青州景色蛮多的。古城挺大的，路比较宽，周边都是小吃居多。这个老槐树煎包是去古城必打卡的，牛肉的和豆腐粉条都一块一个，节假日人超多！周边好多卖牛羊肉的，还有尽头的杠子头基本半天就卖光！总体来说古城景色一般，各个小店聚集一起比较热闹了，有机会还会再去。
                            
	                            
		                            "
青州古城,2019/4/18,3.0,回家路上的旅游，悲催的被交警贴了罚单
青州古城,2019/4/18,4.0,"青州古城

恰逢周末，天气晴朗，有个伴儿，来到青州古城，不禁感叹古城人民的智慧，看着古城墙和在建的古街，打造古城旅游路线，你做到了，鼓掌

【古城墙】
古城目前主要是美食一条街，灰色的砖墙，5元门票，你可以获得美美的照片，还是很值得的。只有古城墙，遇到拍婚纱照的，很美，中式的建筑和婚纱，美轮美奂。

小吃街各种活动很丰富，汉服Cosplay，可惜时间有限，可以考虑买一套了。

动漫手办
橡皮制作，很神似，这一长条30元，有大的，更像，50-60元左右。
                            
	                            
		                            "
青州古城,2019/4/16,5.0,"适合天气晴朗的周末出来游玩，古城真的很有特色，好吃的话，其中最有名的大概是老槐树灌汤包啦，每次都排超长的队，简直了！因为特别实惠又好吃，每个人基本都买一大袋子，还有许多很有特色的纪念品
                            
	                            
		                            "
