Scenery,Time,Score,comment
崂山,2019/4/12,5分 超棒,风景秀丽的风景名胜，看大海看山脉都不错，大馒头吃起来也很有感觉，来支持一下
崂山,2019/4/11,5分 超棒,"安逸祥和，风景优美秀丽，依山傍海让人豁然开朗
【景色】 
【景色】?????"
崂山,2019/4/11,5分 超棒,感觉不错，值得推荐，提前准备好
崂山,2019/4/10,4分 满意,风景不错，走到顶可以看到海景。
崂山,2019/4/9,5分 超棒,崂山必去的一个景点，探洞，下山索道有意思
崂山,2019/4/9,5分 超棒,小白导游知识渊博，服务热情，非常开心！
崂山,2019/4/9,1分 不佳,绝对的差评，两个地方距离很远，一天根本玩不过来，三天后客服给出回答是有客车通两地，那要不你来赶一个试试，一个景点下来然后打灯去另外一个景点咯？专坑外来游客
崂山,2019/4/8,4分 满意,购买很方便，提前购买也实惠些，介绍再详尽些会更好，比较满意！
崂山,2019/4/8,5分 超棒,爬山就是太累了，一点也不好玩！
崂山,2019/4/8,4分 满意,风景很美，渔村的感觉很美好。就是吃饭和停车不太方便，吃饭太贵，而且不好吃，可选性太少，建议自己开车的话带上路餐。。
崂山,2019/4/8,5分 超棒,风景秀美，奇石林立，山海相连，踏青的好去处。
崂山,2019/4/8,5分 超棒,性价比一般，时间赶。当天下雨了，好多地方都没有去，适合有较多时间的人去慢慢转。
崂山,2019/4/7,4分 满意,去崂山，公交车还挺方便的，换票很快，还提醒网上订票只有一天有效，进了景区就不好了，买的只是大门票，近个景点还得另买票，中间要自己转618路公交车。仰口的索道3点多就关了，为了赶索道景也没好好看，好在赶上了，下来没多久就下雨了。景区管理非常不好，有点失望。
崂山,2019/4/7,5分 超棒,风景非常不错，值得一去。喝着青岛啤酒在山上观海别有一番滋味。 【景色】 【景色】
崂山,2019/4/7,5分 超棒,第一次去山东只到青岛玩了1天没玩够，这次我和家人时间都较充足，所以计划的是5天深度游玩山东。全程5天连住星级酒店4晚、景点门票、当地交通接送、当地导游费、吃饭、保险等全都包含了，既省钱又省心！
崂山,2019/4/7,5分 超棒,崂山确实名不虚传，景色秀丽，空气清新。一路上且行且珍惜，哈哈哈！
崂山,2019/4/6,5分 超棒,取票很方便，门票+大巴，爬到了灵旗峰，可惜这几天天气不太好，全是雾，要不景色肯定更好。下回有机会再来了。
崂山,2019/4/6,4分 满意,八水河真的不要去，一滴水都没有
崂山,2019/4/6,5分 超棒,水天一色。风景绝佳 很见到的美景。非常漂亮
崂山,2019/4/6,5分 超棒,这里真棒！下次一定会在来！很喜欢！
崂山,2019/4/6,5分 超棒,带上家人，值得再去一次的地方。
崂山,2019/4/6,5分 超棒,冬天去的，海天一色，就是冷，很清净！
崂山,2019/4/6,1分 不佳,门票很贵，一路安检，体验特别差，票中票很恶心，关键上来垭口之后，还得花钱坐公交去下一个景点，人特别多，排了老长的队，公交一小时一趟。只有这一个选择。千万不要入坑。
崂山,2019/4/5,4分 满意,上年如果，青岛还是不错的，值得一去
崂山,2019/4/4,5分 超棒,山美景美人美，现在淡季挺好的，人不多
崂山,2019/4/4,5分 超棒,景色优美，空气清新，非常喜欢哦
崂山,2019/4/4,5分 超棒,随手一拍都是一幅风景画，真美！和对象第一次旅行约会，选对了地方，开心。希望这一辈子每天都能见到她带给她这样放松的笑容～
崂山,2019/4/4,5分 超棒,青岛崂山，非常美丽，山海相连，青岛第一名山，春天樱桃花开，杏花梨花，陆续开放，非常的美，人杰地灵！山美，水美，人更美！！
崂山,2019/4/3,4分 满意,崂山风景区是去青岛必去的一个景点了，所以一到节假日就人多的不行，其实在这里吃吃海鲜，喝喝青岛啤酒也是非常不错的选择了，很是惬意
崂山,2019/4/3,5分 超棒,崂山，位于青岛市东部的崂山区，距市中心40余公里。它耸立于黄海之滨，气势雄伟，山海紧错，岚光变幻，云气离合，是闻名遐迩的海上名山，国务院确定的第一批国家重点风景名胜区之一。 崂山地处北纬36°05′～36°19′，东经120°24′～120°42′，东、南两面濒临黄海，西部与青岛市区接壤，北部与即墨市相邻，总面积446平方公里。海岸线长87.3公里，主峰“巨峰”海拔1132.7米。
崂山,2019/4/3,5分 超棒,崂山风景就是美！无限风光在险峰。
崂山,2019/4/2,5分 超棒,风景优美，山青水秀的大美崂山！很不错的，也是青岛的骄傲，人杰地灵的美丽崂山，很不错的样子！现在。正是樱桃花开的时候，满山遍野的繁花，很是美丽！
崂山,2019/4/2,5分 超棒,跟对象一块儿去玩的，风景很好，倚山观海。赶上大风，索道没开，就走上去了。觅天洞空间小，大块头慎入，最好用手机照路。
崂山,2019/4/2,5分 超棒,"崂山太大了，分好几个地段，好几个入口，外地人来会找不着北，携程买的票也不知道从哪个入口进去，另外交通emmmm,公交座位满了它就不停车，不让乘客站着，我当时走了快2个小时到一个交通好点的地方，崂山之旅相当痛苦，当时是五一，等我下次有时间再去"
崂山,2019/3/29,5分 超棒,不错，景色很美，多种多样有览车有步行，各式各的景，很好！
崂山,2019/3/27,4分 满意,有些雾霾 影响登高观景 看起来灰蒙蒙的
崂山,2019/3/25,5分 超棒,青岛崂山是青岛5a级景区，风景特别优美，分好多景区，现在都是可以买通票了，非常划算，来青岛一定要来崂山
崂山,2019/3/25,4分 满意,仰口还是给值得去的，我们是坐缆车上去的， 单程35元，缆车到的位置为为全程的2/3，还有1/3需要自己爬，上去的旅程有2条道路，一条是特别狭窄的单程路线，爬起来很艰难，推荐不好的不建议爬，大部分需要猫腰，但是景色特别棒，从山洞出去，就会哇的感叹美景！另一条线路则是正常的下山线路了！崂山各个景区之间的具体有点远的，不是自驾游的，建议报团区！一张票每个景点都需要刷一下的，别把票扔了！
崂山,2019/3/23,5分 超棒,景色优美，棒棒，，，，，， ，  ，
崂山,2019/3/22,5分 超棒,非常紧凑而完美的行程，写了几次都被消了，实在不爱再写了，携程你就不能设计为保留草稿或留待下次编辑吗？！
崂山,2019/3/22,5分 超棒,青岛崂山: 海上名山第一，三面环山，一面临海。青岛崂山风景名胜区位于山东省青岛市，是国务院首批审定公布的国家重点风景名胜区之一、中国重要的海岸山岳风景胜地、国家AAAAA级旅游景区。
崂山,2019/3/21,5分 超棒,海边的崂山非常美，是青岛必游之处，值得一去！
崂山,2019/3/19,5分 超棒,海上仙山，名不虚传！晴好天气，碧蓝大海，当汽车行驶在盘山公路时，左边是山，右边是大海，那种感觉无法用言语表达，心中所有烦恼都瞬间高飞！崂山的美更多的是海的美。登上仰口山顶，远眺大海，太棒了！
崂山,2019/3/19,5分 超棒,山海相连，海上仙山第一，古人有泰山虽云高，不如东海崂的赞誉
崂山,2019/3/17,4分 满意,这个点很好，旅行社按不到付的士费，只有导游小哥有点催早早就让返程了
崂山,2019/3/17,5分 超棒,很不错，…………………………………………………………
崂山,2019/3/17,5分 超棒,很好不累 不像爬高山下来非常累 空气清新
崂山,2019/3/16,4分 满意,还行吧，只不过老人不适合游玩，总体还不错
崂山,2019/3/16,4分 满意,以八卦所代表的八个方位，分别有八个门，游览一圈下来，经过八个门。可是去的时候，有一段道路修路，没有完整走下来。觉得挺遗憾的。
崂山,2019/3/14,4分 满意,崂山景区非常大，只玩了其中一部分，体力好的可以自己走，不好的可乘缆车，山上景色不错，好像有军事设施有点不搭，其他还好。
崂山,2019/3/13,5分 超棒,风景美，就是爬山相当累，虽然坐了索道，风景美，就是爬山相当累，虽然坐了索道，风景美，就是爬山相当累，虽然坐了索道
崂山,2019/3/9,4分 满意,景色不错，景点太大，没有介绍清楚
崂山,2019/3/8,5分 超棒,带着父母去崂山旅游，携程上买的门票很方便，崂山风景不错，父母玩得很开心呀。。。崂山风景很秀丽，去青岛一定要去崂山
崂山,2019/3/7,5分 超棒,美丽的崂山，风光无限，留连忘返！
崂山,2019/3/1,5分 超棒,崂山风景很秀丽，去青岛一定要去崂山
崂山,2019/2/27,5分 超棒,***************
崂山,2019/2/23,2分 一般,不值得去的景點 全程矇矇矓矓 什麼都看不清 而且價錢很貴 到了景點連食的地方也很差勁
崂山,2019/2/21,5分 超棒,和家人第一次去，挺好的，环境不错。
崂山,2019/2/20,5分 超棒,还可以*************
崂山,2019/2/17,5分 超棒,很美的景色，很漂亮，去的时候下小雨，山上云雾缭绕，犹如仙境。
崂山,2019/2/14,4分 满意,夏季的青岛不太热，由于在海边多雾且感觉空气中较为潮湿，还有些闷热的感觉，景点多，且精致，处处透着近现代的历史感，崂山风景较奇，山腰以上左右常有雾，显得仙气莹绕。
崂山,2019/2/14,5分 超棒,山高、石美、景美。服务好，设施全
崂山,2019/2/14,5分 超棒,缆车开放性的，让人害怕，安全到达后放下心来，山很高，坐缆车到半山腰，还要走一段到山顶，付费空中缆车拍照留念很有意义，无限风光在险峰!
崂山,2019/2/13,5分 超棒,值得去，最好玩两天，因为票就是可以二日游的，我因行程原因只玩了一天，时间有点赶。
崂山,2019/2/13,5分 超棒,到青岛就要上崂山，喝崂山可乐。
崂山,2019/2/12,5分 超棒,两个孩子，一个六周，一个四周，一路攀爬到山顶，孩子们很坚强~九水经典，景色本性大，不想有的景点，人工痕迹大。
崂山,2019/2/12,5分 超棒,人间仙境，值得一看。去青岛，别的可以不看，崂山一定要去。
崂山,2019/2/12,5分 超棒,景色非常美，海天一色，空气很新鲜，很值得一看。
崂山,2019/2/11,4分 满意,这次玩的巨峰路线，爬山难度强度不大比较休闲登山，赶着天气和季节不好有点遗憾，我爱青岛
崂山,2019/2/11,5分 超棒,坐车久了点，爬山不累，景色不错
崂山,2019/2/10,5分 超棒,景色优美，性价比高，导游服务热情周到，值得大家去看一看。
崂山,2019/2/10,5分 超棒,崂山很大，提前规划好行程，建议2天以上行程，开车的朋友请个导游，可以在崂山景区内绕行。
崂山,2019/2/9,5分 超棒,非常棒，每个细节都说的很仔细。
崂山,2019/2/9,5分 超棒,在携程网上买的崂山自驾游票，此次行程简直堪称经典，当地旅行社安排完美，茶室的崂山绿茶好喝，，当地旅行社的李总给我们推荐的小海鲜馆也特别好，环境好，味道好，价格不贵，吃美了，往美了
崂山,2019/2/9,4分 满意,崂山风景还是可以  主要是看海 沙滩  山很好爬  远眺山景也不错
崂山,2019/2/8,5分 超棒,温馨之旅，非常好，服务好，景区干净利落，周到的服务。
崂山,2019/2/8,5分 超棒,自组团去的，8月的青岛还是挺热的，不过山上很凉爽，山上有个老子像，还有卖一种什么崂山可乐，说是用崂山水和各种中药做成的，据说崂山水是没有污染的山泉水，不让游客收集。
